UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
12195,L52194,L,297.8,306.4,1707,27.7,44,1,0,0,0,1,0
12196,H12195,H,296.6,306.6,1727,43.6,238,0,0,0,0,0,0
12197,M22196,M,300.2,310.2,1602,36.8,152,0,0,0,0,0,0
12198,L52197,L,300.6,310.7,1549,35.5,112,0,0,0,0,0,0
12199,M22198,M,299.6,309.3,1588,54.9,89,0,0,0,0,0,0
12200,L52199,L,300.3,310.0,1419,27.1,189,0,0,0,0,0,0
12201,M22200,M,301.4,310.9,1768,43.7,197,0,0,0,0,0,0
12202,H12201,H,301.8,311.7,1424,49.1,153,0,0,0,0,0,0
12203,L52202,L,300.3,312.1,1519,45.1,111,0,0,0,0,0,0
12204,L52203,L,301.4,311.6,1431,37.3,110,0,0,0,0,0,0
12205,L52204,L,297.7,308.4,1514,38.3,147,0,0,0,0,0,0
12206,L52205,L,300.2,308.4,1452,40.4,206,0,0,0,0,0,0
12207,M22206,M,299.5,311.9,1459,13.2,84,0,0,0,0,0,0
12208,L52207,L,299.3,309.3,1817,49.6,205,0,0,0,0,0,0
12209,L52208,L,300.1,309.2,1403,40.6,128,0,0,0,0,0,0
12210,M22209,M,300.8,311.0,1629,52.3,93,0,0,0,0,0,0
12211,L52210,L,301.0,311.5,1415,35.9,159,0,0,0,0,0,0
12212,H12211,H,301.9,311.3,1354,39.6,184,0,0,0,0,0,0
12213,M22212,M,299.1,308.1,1542,41.5,86,0,0,0,0,0,0
12214,H12213,H,302.6,311.9,1515,35.6,73,0,0,0,0,0,0
12215,L52214,L,297.6,307.5,1661,41.3,98,0,0,0,0,0,0
12216,M22215,M,299.9,313.0,1755,33.0,171,0,0,0,0,0,0
12217,L52216,L,297.2,306.6,1609,30.2,238,0,0,0,0,0,0
12218,L52217,L,302.2,312.8,1608,21.6,241,0,0,0,0,0,0
12219,L52218,L,303.2,312.4,1714,43.5,123,0,0,0,0,0,0
12220,L52219,L,299.7,311.3,1438,41.2,243,0,0,0,0,0,0
12221,L52220,L,298.6,307.7,2106,46.3,207,0,0,0,0,0,0
12222,L52221,L,297.4,310.5,1593,57.1,207,0,0,0,0,0,0
12223,L52222,L,300.1,310.9,1403,41.3,101,0,0,0,0,0,0
12224,L52223,L,299.4,308.7,1646,39.9,126,0,0,0,0,0,0
12225,M22224,M,302.0,311.9,1715,35.1,197,0,0,0,0,0,0
12226,L52225,L,303.2,313.3,1744,21.6,4,0,0,0,0,0,0
12227,L52226,L,301.0,310.8,1319,58.6,86,0,0,0,0,0,0
12228,L52227,L,300.5,312.3,1555,27.8,15,0,0,0,0,0,0
12229,M22228,M,301.3,310.1,1933,55.6,110,0,0,0,0,0,0
12230,M22229,M,301.4,311.2,1284,43.2,80,0,0,0,0,0,0
12231,L52230,L,301.9,311.3,1787,50.7,169,0,0,0,0,0,0
12232,L52231,L,302.8,313.2,1579,33.9,34,0,0,0,0,0,0
12233,M22232,M,299.3,306.8,1761,36.2,31,0,0,0,0,0,0
12234,M22233,M,298.8,308.4,1825,40.9,10,0,0,0,0,0,0
12235,L52234,L,298.5,307.1,1687,59.8,187,0,0,0,0,0,0
12236,M22235,M,302.4,311.4,1735,39.1,52,0,0,0,0,0,0
12237,L52236,L,301.4,312.7,1483,28.7,109,0,0,0,0,0,0
12238,L52237,L,304.3,313.5,1322,34.1,93,0,0,0,0,0,0
12239,L52238,L,299.5,310.9,1444,32.2,110,0,0,0,0,0,0
12240,H12239,H,299.1,310.5,1860,42.8,19,0,0,0,0,0,0
12241,M22240,M,301.3,311.0,1491,49.3,186,0,0,0,0,0,0
12242,M22241,M,301.6,310.1,1599,38.6,161,0,0,0,0,0,0
12243,H12242,H,301.4,312.4,1450,42.2,6,0,0,0,0,0,0
12244,M22243,M,301.6,311.0,1323,42.5,72,0,0,0,0,0,0
12245,H12244,H,298.6,310.3,1543,48.5,177,0,0,0,0,0,0
12246,L52245,L,301.2,313.8,1928,26.6,47,0,0,0,0,0,0
12247,M22246,M,300.3,310.5,1498,68.5,18,0,0,0,0,0,0
12248,H12247,H,303.1,313.3,1321,18.0,42,0,0,0,0,0,0
12249,H12248,H,297.3,307.9,1608,45.2,14,0,0,0,0,0,0
12250,M22249,M,298.5,309.3,1647,44.8,53,0,0,0,0,0,0
12251,L52250,L,302.3,313.8,1595,57.3,113,0,0,0,0,0,0
12252,L52251,L,300.9,310.4,1693,27.7,62,0,0,0,0,0,0
12253,M22252,M,303.4,312.6,1421,51.2,143,0,0,0,0,0,0
12254,M22253,M,299.5,310.5,1507,31.6,237,0,0,0,0,0,0
12255,L52254,L,301.7,310.4,1461,35.1,118,0,0,0,0,0,0
12256,M22255,M,297.5,307.1,1285,32.9,213,0,0,0,0,0,0
12257,L52256,L,299.7,310.9,1423,46.5,54,0,0,0,0,0,0
12258,M22257,M,303.2,313.8,1636,42.9,186,0,0,0,0,0,0
12259,L52258,L,303.2,313.8,2129,36.1,43,0,0,0,0,0,0
12260,M22259,M,299.7,306.5,1701,48.9,0,0,0,0,0,0,0
12261,L52260,L,297.9,307.7,1584,37.2,178,0,0,0,0,0,0
12262,L52261,L,300.4,310.8,1554,55.8,157,0,0,0,0,0,0
12263,L52262,L,301.0,309.8,1248,44.2,73,0,0,0,0,0,0
12264,L52263,L,303.1,313.8,1629,25.6,67,0,0,0,0,0,0
12265,H12264,H,302.5,313.8,1657,42.2,153,0,0,0,0,0,0
12266,H12265,H,295.3,305.7,1312,48.4,173,0,0,0,0,0,0
12267,L52266,L,299.7,312.0,1408,54.0,157,0,0,0,0,0,0
12268,M22267,M,302.1,313.8,1426,50.2,69,0,0,0,0,0,0
12269,L52268,L,299.2,307.3,1480,31.3,184,1,1,0,0,0,0
12270,L52269,L,300.2,312.0,1473,51.9,177,0,0,0,0,0,0
12271,M22270,M,301.1,311.8,1535,34.9,186,0,0,0,0,0,0
12272,M22271,M,302.9,312.4,1655,24.2,87,0,0,0,0,0,0
12273,L52272,L,299.9,309.2,1450,35.0,177,0,0,0,0,0,0
12274,L52273,L,303.1,313.8,1263,52.1,28,0,0,0,0,0,0
12275,M22274,M,299.2,308.2,1649,35.3,191,0,0,0,0,0,0
12276,M22275,M,302.8,310.5,1274,55.0,179,0,0,0,0,0,0
12277,L52276,L,299.8,309.1,1799,41.2,147,0,0,0,0,0,0
12278,M22277,M,299.4,309.3,1568,55.7,211,0,0,0,0,0,0
12279,L52278,L,300.8,310.4,1485,47.0,186,0,0,0,0,0,0
12280,L52279,L,300.7,309.9,1476,33.0,241,0,0,0,0,0,0
12281,M22280,M,300.0,308.2,1614,15.9,109,0,0,0,0,0,0
12282,M22281,M,299.6,309.4,1649,45.7,62,0,0,0,0,0,0
12283,M22282,M,299.1,309.9,1781,49.4,185,0,0,0,0,0,0
12284,L52283,L,301.3,312.5,1337,38.6,115,0,0,0,0,0,0
12285,L52284,L,299.5,312.1,1256,45.0,220,0,0,0,0,0,0
12286,M22285,M,300.3,311.2,1940,26.4,72,0,0,0,0,0,0
12287,H12286,H,300.0,309.2,1412,27.9,187,0,0,0,0,0,0
12288,H12287,H,303.5,313.8,1503,43.4,205,0,0,0,0,0,0
12289,L52288,L,301.5,310.8,1427,35.0,77,0,0,0,0,0,0
12290,L52289,L,300.0,308.9,1419,36.8,85,0,0,0,0,0,0
12291,M22290,M,298.2,309.9,1479,34.9,32,0,0,0,0,0,0
12292,M22291,M,300.6,310.3,1631,46.5,154,0,0,0,0,0,0
12293,L52292,L,298.9,307.7,1484,49.7,26,0,0,0,0,0,0
12294,L52293,L,299.5,310.7,1617,36.6,39,0,0,0,0,0,0
12295,M22294,M,300.6,306.9,1180,24.3,35,0,0,0,0,0,0
12296,L52295,L,300.6,310.4,1571,35.7,34,0,0,0,0,0,0
12297,H12296,H,298.9,309.1,1441,43.1,180,0,0,0,0,0,0
12298,L52297,L,302.4,312.0,1983,31.2,2,0,0,0,0,0,0
12299,L52298,L,297.0,307.1,1433,34.8,246,0,0,0,0,0,0
12300,M22299,M,301.9,313.8,1294,51.0,202,0,0,0,0,0,0
12301,H12300,H,301.8,310.7,1576,36.1,159,0,0,0,0,0,0
12302,L52301,L,303.3,313.2,1516,15.6,142,0,0,0,0,0,0
12303,L52302,L,301.2,311.8,1680,44.4,190,0,0,0,0,0,0
12304,L52303,L,299.5,310.2,1887,37.1,19,0,0,0,0,0,0
12305,H12304,H,300.9,311.3,1562,49.9,45,0,0,0,0,0,0
12306,L52305,L,300.2,311.7,1668,31.5,112,0,0,0,0,0,0
12307,L52306,L,300.3,310.6,1368,35.0,49,0,0,0,0,0,0
12308,H12307,H,300.4,310.0,1550,41.0,10,0,0,0,0,0,0
12309,M22308,M,297.8,308.7,1664,26.7,133,0,0,0,0,0,0
12310,M22309,M,301.8,313.8,1708,41.6,55,0,0,0,0,0,0
12311,L52310,L,297.4,306.8,1668,59.2,221,0,0,0,0,0,0
12312,L52311,L,296.9,306.8,1320,30.5,129,0,0,0,0,0,0
12313,L52312,L,295.8,306.1,1550,27.7,165,0,0,0,0,0,0
12314,L52313,L,297.4,305.8,1562,47.1,178,0,0,0,0,0,0
12315,L52314,L,298.1,308.2,1766,31.8,41,0,0,0,0,0,0
12316,M22315,M,298.9,305.7,1577,34.2,25,0,0,0,0,0,0
12317,M22316,M,298.9,309.0,1290,38.4,151,0,0,0,0,0,0
12318,L52317,L,301.8,312.8,1559,45.2,218,0,0,0,0,0,0
12319,M22318,M,301.8,310.7,1614,49.3,105,0,0,0,0,0,0
12320,M22319,M,297.8,309.4,1553,57.1,249,1,0,0,0,1,0
12321,L52320,L,301.3,311.4,1647,10.2,194,0,0,0,0,0,0
12322,L52321,L,298.6,309.5,1427,8.6,164,0,0,0,0,0,0
12323,L52322,L,302.3,313.0,1729,36.9,155,0,0,0,0,0,0
12324,M22323,M,298.7,306.8,1502,24.3,46,0,0,0,0,0,0
12325,L52324,L,299.2,310.6,1412,27.5,109,0,0,0,0,0,0
12326,L52325,L,298.2,307.8,1396,26.4,0,0,0,0,0,0,0
12327,M22326,M,300.3,309.0,1564,26.1,17,0,0,0,0,0,0
12328,L52327,L,297.8,309.0,1854,28.6,191,0,0,0,0,0,0
12329,L52328,L,300.0,308.2,1326,54.7,161,0,0,0,0,0,0
12330,M22329,M,302.6,311.9,1781,15.0,25,0,0,0,0,0,0
12331,L52330,L,302.6,312.9,1379,28.8,115,0,0,0,0,0,0
12332,H12331,H,300.9,309.3,1654,55.7,146,0,0,0,0,0,0
12333,L52332,L,300.2,311.5,1543,49.6,90,0,0,0,0,0,0
12334,L52333,L,298.0,308.5,1933,66.0,157,0,0,0,0,0,0
12335,L52334,L,299.8,311.4,1413,34.7,203,0,0,0,0,0,0
12336,M22335,M,302.5,311.2,1685,46.3,16,0,0,0,0,0,0
12337,L52336,L,300.0,307.1,1781,45.2,23,0,0,0,0,0,0
12338,L52337,L,299.0,308.4,1482,19.5,201,0,0,0,0,0,0
12339,L52338,L,299.0,311.1,1960,23.7,212,0,0,0,0,0,0
12340,L52339,L,300.4,309.6,1273,20.5,171,0,0,0,0,0,0
12341,H12340,H,300.7,309.4,1642,38.2,245,0,0,0,0,0,0
12342,M22341,M,301.8,312.4,1282,30.0,48,0,0,0,0,0,0
12343,L52342,L,296.8,306.3,1655,42.2,240,0,0,0,0,0,0
12344,H12343,H,300.4,310.0,1470,44.6,5,0,0,0,0,0,0
12345,L52344,L,300.0,311.1,1428,26.0,105,0,0,0,0,0,0
12346,H12345,H,302.0,311.8,1265,53.0,174,0,0,0,0,0,0
12347,L52346,L,298.1,308.9,1812,31.5,129,0,0,0,0,0,0
12348,L52347,L,300.9,313.1,1514,24.6,55,0,0,0,0,0,0
12349,L52348,L,299.1,308.6,1579,60.7,63,0,0,0,0,0,0
12350,M22349,M,299.5,308.4,1295,46.1,34,0,0,0,0,0,0
12351,L52350,L,299.1,306.3,1279,47.6,31,0,0,0,0,0,0
12352,L52351,L,299.1,307.6,1606,57.5,240,0,0,0,0,0,0
12353,L52352,L,300.7,312.2,1726,33.9,33,0,0,0,0,0,0
12354,M22353,M,298.3,305.7,1307,50.8,185,1,0,1,0,0,0
12355,L52354,L,296.5,305.9,1546,42.5,8,0,0,0,0,0,0
12356,L52355,L,299.9,308.9,1722,39.8,237,0,0,0,0,0,0
12357,L52356,L,301.2,311.4,1512,40.4,200,0,0,0,0,0,0
12358,L52357,L,297.6,308.5,1836,38.9,222,1,0,0,0,1,0
12359,L52358,L,297.3,305.8,1848,39.3,173,0,0,0,0,0,0
12360,M22359,M,300.0,312.9,1342,47.7,141,0,0,0,0,0,0
12361,H12360,H,300.3,308.8,1669,39.7,7,0,0,0,0,0,0
12362,L52361,L,300.9,310.1,1326,35.6,31,0,0,0,0,0,0
12363,L52362,L,303.7,313.4,1686,44.7,220,0,0,0,0,0,0
12364,M22363,M,300.2,310.3,1630,35.9,231,0,0,0,0,0,0
12365,L52364,L,302.2,311.3,1709,39.2,96,0,0,0,0,0,0
12366,L52365,L,300.2,312.5,1681,40.1,129,0,0,0,0,0,0
12367,L52366,L,301.0,310.4,1463,37.8,39,0,0,0,0,0,0
12368,M22367,M,301.0,310.5,1392,38.0,65,0,0,0,0,0,0
12369,M22368,M,302.1,310.1,1423,26.7,144,0,0,0,0,0,0
12370,M22369,M,297.4,307.7,1489,37.9,177,0,0,0,0,0,0
12371,L52370,L,298.1,307.8,1830,42.4,124,0,0,0,0,0,0
12372,L52371,L,298.4,309.1,1576,35.8,101,0,0,0,0,0,0
12373,M22372,M,298.2,310.8,1681,62.0,103,0,0,0,0,0,0
12374,M22373,M,299.1,307.7,1666,22.5,99,0,0,0,0,0,0
12375,H12374,H,301.8,311.8,1802,28.9,27,0,0,0,0,0,0
12376,L52375,L,299.3,309.0,1432,44.5,104,0,0,0,0,0,0
12377,L52376,L,299.3,309.0,1728,35.7,182,0,0,0,0,0,0
12378,H12377,H,301.9,312.7,1580,35.6,134,0,0,0,0,0,0
12379,M22378,M,297.8,307.2,1596,46.8,22,0,0,0,0,0,0
12380,M22379,M,296.4,306.9,1335,33.4,155,0,0,0,0,0,0
12381,L52380,L,299.5,309.5,1520,36.6,39,0,0,0,0,0,0
12382,M22381,M,296.1,308.3,1523,37.5,189,0,0,0,0,0,0
12383,M22382,M,296.8,306.2,1485,62.3,143,0,0,0,0,0,0
12384,M22383,M,301.9,313.8,1454,59.2,204,0,0,0,0,0,0
12385,L52384,L,300.0,309.0,1485,35.0,25,0,0,0,0,0,0
12386,L52385,L,299.2,310.4,1173,29.6,72,0,0,0,0,0,0
12387,L52386,L,301.4,311.2,1450,29.6,113,0,0,0,0,0,0
12388,L52387,L,300.2,308.5,1720,31.5,177,0,0,0,0,0,0
12389,L52388,L,301.2,310.9,1406,42.8,167,0,0,0,0,0,0
12390,M22389,M,299.7,309.1,1593,54.4,22,0,0,0,0,0,0
12391,M22390,M,298.2,307.2,1496,37.1,218,0,0,0,0,0,0
12392,L52391,L,301.6,312.1,1494,42.4,10,0,0,0,0,0,0
12393,H12392,H,299.9,309.4,1578,43.6,57,0,0,0,0,0,0
12394,L52393,L,300.4,310.1,1764,49.2,46,1,0,0,1,0,0
12395,L52394,L,299.5,309.0,1435,64.6,90,0,0,0,0,0,0
12396,L52395,L,302.5,311.0,1513,32.5,128,0,0,0,0,0,0
12397,L52396,L,297.6,305.7,1686,38.0,133,0,0,0,0,0,0
12398,L52397,L,298.2,307.8,1500,35.6,25,0,0,0,0,0,0
12399,M22398,M,298.8,307.5,1844,33.1,19,0,0,0,0,0,0
12400,M22399,M,296.7,307.7,1676,20.8,145,0,0,0,0,0,0
12401,M22400,M,298.6,308.8,1567,40.1,100,0,0,0,0,0,0
12402,L52401,L,299.1,308.8,1413,39.7,1,0,0,0,0,0,0
12403,L52402,L,298.3,308.6,1618,38.4,210,0,0,0,0,0,0
12404,L52403,L,300.7,307.8,1777,37.3,138,0,0,0,0,0,0
12405,L52404,L,302.7,312.2,1624,31.3,90,0,0,0,0,0,0
12406,L52405,L,299.8,309.2,1527,34.7,64,0,0,0,0,0,0
12407,M22406,M,301.8,312.1,1695,16.5,24,0,0,0,0,0,0
12408,M22407,M,295.3,305.8,1706,45.7,130,0,0,0,0,0,0
12409,M22408,M,299.6,309.1,1718,57.5,82,0,0,0,0,0,0
12410,L52409,L,300.6,309.0,1539,17.6,19,0,0,0,0,0,0
12411,L52410,L,300.3,311.7,1566,70.9,7,0,0,0,0,0,0
12412,L52411,L,299.9,308.2,1690,41.7,30,0,0,0,0,0,0
12413,M22412,M,300.5,310.8,1753,60.6,125,0,0,0,0,0,0
12414,M22413,M,304.1,313.8,1904,23.1,78,0,0,0,0,0,0
12415,L52414,L,300.8,309.2,1426,45.7,182,0,0,0,0,0,0
12416,M22415,M,299.7,310.7,1275,32.6,30,0,0,0,0,0,0
12417,M22416,M,296.3,307.2,1299,48.6,24,0,0,0,0,0,0
12418,M22417,M,301.0,311.6,1357,31.9,195,0,0,0,0,0,0
12419,L52418,L,301.2,313.4,1175,39.0,169,0,0,0,0,0,0
12420,L52419,L,301.8,313.8,1331,28.2,96,0,0,0,0,0,0
12421,L52420,L,301.2,312.4,1548,56.6,211,0,0,0,0,0,0
12422,L52421,L,300.5,310.5,1461,37.9,91,0,0,0,0,0,0
12423,L52422,L,300.0,310.9,1882,37.3,243,0,0,0,0,0,0
12424,L52423,L,298.6,310.8,1490,67.7,16,0,0,0,0,0,0
12425,L52424,L,303.8,312.7,1745,49.4,133,0,0,0,0,0,0
12426,L52425,L,304.5,313.8,1491,39.6,104,0,0,0,0,0,0
12427,L52426,L,301.8,309.3,1695,36.5,88,0,0,0,0,0,0
12428,L52427,L,297.1,305.7,1437,59.5,231,0,0,0,0,0,0
12429,L52428,L,300.2,309.2,1555,43.8,14,0,0,0,0,0,0
12430,L52429,L,297.7,309.2,1538,25.5,82,0,0,0,0,0,0
12431,L52430,L,299.8,309.6,1549,52.6,135,0,0,0,0,0,0
12432,L52431,L,297.4,305.9,1474,29.8,90,0,0,0,0,0,0
12433,L52432,L,301.6,311.5,1505,29.9,232,0,0,0,0,0,0
12434,L52433,L,299.7,310.7,1631,59.0,26,0,0,0,0,0,0
12435,L52434,L,299.0,309.5,1616,53.5,20,0,0,0,0,0,0
12436,L52435,L,298.9,311.8,1352,29.5,237,0,0,0,0,0,0
12437,L52436,L,301.8,310.6,1406,39.5,251,0,0,0,0,0,0
12438,L52437,L,295.5,306.8,1672,46.5,216,0,0,0,0,0,0
12439,L52438,L,299.4,310.4,1430,41.4,1,0,0,0,0,0,0
12440,M22439,M,296.3,306.2,1524,26.3,187,0,0,0,0,0,0
12441,L52440,L,298.5,308.6,1892,50.2,165,0,0,0,0,0,0
12442,M22441,M,298.9,309.7,1568,35.9,158,0,0,0,0,0,0
12443,L52442,L,304.5,313.8,1255,23.5,90,0,0,0,0,0,0
12444,L52443,L,300.4,310.4,1293,40.8,228,0,0,0,0,0,0
12445,L52444,L,302.7,313.6,1333,37.5,56,0,0,0,0,0,0
12446,H12445,H,299.2,308.7,1515,40.2,91,0,0,0,0,0,0
12447,L52446,L,300.8,309.9,1746,40.1,59,0,0,0,0,0,0
12448,L52447,L,298.5,308.2,1553,45.2,107,0,0,0,0,0,0
12449,H12448,H,297.4,305.7,1827,40.3,239,1,0,1,0,0,0
12450,M22449,M,302.0,311.6,1623,40.0,36,1,0,0,0,1,0
12451,L52450,L,302.6,313.8,1745,44.2,126,0,0,0,0,0,0
12452,L52451,L,302.2,313.8,1962,49.0,53,0,0,0,0,0,0
12453,L52452,L,302.5,309.0,1814,32.6,114,0,0,0,0,0,0
12454,L52453,L,298.6,307.3,1499,61.5,120,0,0,0,0,0,0
12455,L52454,L,301.0,312.0,1847,48.4,27,0,0,0,0,0,0
12456,L52455,L,298.5,308.5,1588,39.5,198,0,0,0,0,0,0
12457,M22456,M,301.5,312.9,1266,46.4,237,0,0,0,0,0,0
12458,H12457,H,300.9,309.6,1446,51.6,41,0,0,0,0,0,0
12459,L52458,L,302.0,312.7,1757,46.2,151,0,0,0,0,0,0
12460,L52459,L,301.5,310.5,1282,48.2,123,1,1,0,0,0,0
12461,L52460,L,300.1,309.8,1349,33.8,178,1,0,1,0,0,0
12462,L52461,L,299.0,308.3,1595,68.3,90,0,0,0,0,0,0
12463,M22462,M,300.7,310.8,1545,46.3,48,0,0,0,0,0,0
12464,L52463,L,298.1,306.7,1278,33.5,227,0,0,0,0,0,0
12465,L52464,L,299.8,308.7,1562,52.7,196,0,0,0,0,0,0
12466,L52465,L,301.3,311.3,1547,27.9,212,0,0,0,0,0,0
12467,L52466,L,300.0,309.6,1487,37.0,179,0,0,0,0,0,0
12468,L52467,L,300.4,310.5,1185,53.9,120,0,0,0,0,0,0
12469,M22468,M,302.2,310.8,1766,33.8,251,0,0,0,0,0,0
12470,L52469,L,301.1,309.6,1544,27.2,47,0,0,0,0,0,0
12471,L52470,L,299.2,309.5,1416,60.4,242,0,0,0,0,0,0
12472,L52471,L,299.2,309.2,1367,46.6,24,0,0,0,0,0,0
12473,L52472,L,299.4,310.3,1365,36.9,28,0,0,0,0,0,0
12474,L52473,L,299.2,305.7,1321,39.7,41,0,0,0,0,0,0
12475,L52474,L,301.0,309.1,1645,49.8,145,0,0,0,0,0,0
12476,M22475,M,302.7,312.9,1479,38.2,85,0,0,0,0,0,0
12477,M22476,M,300.6,309.1,1370,56.5,38,0,0,0,0,0,0
12478,L52477,L,299.3,310.9,1886,26.1,210,0,0,0,0,0,0
12479,L52478,L,300.6,308.4,1621,29.1,37,0,0,0,0,0,0
12480,L52479,L,296.0,305.7,1439,40.9,61,0,0,0,0,0,0
12481,L52480,L,298.4,308.2,1673,45.1,231,0,0,0,0,0,0
12482,M22481,M,298.3,307.5,1678,49.6,68,0,0,0,0,0,0
12483,L52482,L,302.3,312.9,1647,46.5,19,0,0,0,0,0,0
12484,L52483,L,295.3,309.1,1383,23.7,117,0,0,0,0,0,0
12485,L52484,L,302.9,312.3,1818,41.9,53,0,0,0,0,0,0
12486,L52485,L,301.4,312.9,1638,44.3,231,0,0,0,0,0,0
12487,L52486,L,299.8,310.5,1261,34.3,83,0,0,0,0,0,0
12488,M22487,M,301.0,307.8,1745,48.7,70,1,0,0,1,0,0
12489,L52488,L,297.3,305.7,1268,58.0,213,0,0,0,0,0,0
12490,L52489,L,299.0,309.3,1647,44.8,63,0,0,0,0,0,0
12491,L52490,L,300.3,309.4,1721,31.4,105,0,0,0,0,0,0
12492,L52491,L,298.7,308.0,1611,24.4,74,0,0,0,0,0,0
12493,L52492,L,298.2,308.5,1218,39.1,232,0,0,0,0,0,0
12494,L52493,L,299.6,311.1,1568,45.0,220,0,0,0,0,0,0
12495,M22494,M,300.3,310.1,1701,45.9,173,0,0,0,0,0,0
12496,M22495,M,303.3,313.2,1515,37.8,173,0,0,0,0,0,0
12497,H12496,H,298.8,309.2,1639,53.3,92,0,0,0,0,0,0
12498,M22497,M,299.5,312.0,1450,33.5,46,0,0,0,0,0,0
12499,L52498,L,298.8,307.1,1662,42.2,36,0,0,0,0,0,0
12500,L52499,L,302.9,312.9,1347,53.7,139,0,0,0,0,0,0
12501,H12500,H,301.4,313.3,1366,45.8,29,0,0,0,0,0,0
12502,L52501,L,298.3,310.3,1371,39.7,89,0,0,0,0,0,0
12503,M22502,M,300.9,310.0,1312,40.1,138,0,0,0,0,0,0
12504,L52503,L,302.3,310.7,1546,41.2,166,0,0,0,0,0,0
12505,M22504,M,303.1,312.2,1852,50.1,198,0,0,0,0,0,0
12506,L52505,L,300.7,311.6,1788,31.2,47,0,0,0,0,0,0
12507,L52506,L,299.4,312.9,1661,37.3,54,0,0,0,0,0,0
12508,L52507,L,301.0,308.5,1338,48.4,104,0,0,0,0,0,0
12509,M22508,M,297.7,307.2,1628,38.1,150,0,0,0,0,0,0
12510,M22509,M,298.1,307.7,1555,38.6,190,0,0,0,0,0,0
12511,L52510,L,300.4,309.2,1636,35.2,114,0,0,0,0,0,0
12512,L52511,L,303.0,313.5,1344,34.1,167,0,0,0,0,0,0
12513,L52512,L,298.9,306.7,1436,37.8,57,0,0,0,0,0,0
12514,M22513,M,301.1,309.6,1652,61.9,92,0,0,0,0,0,0
12515,L52514,L,296.7,310.4,1544,41.9,16,0,0,0,0,0,0
12516,L52515,L,300.1,311.9,1496,26.4,182,0,0,0,0,0,0
12517,M22516,M,300.3,313.3,1596,52.4,47,0,0,0,0,0,0
12518,M22517,M,299.3,311.8,1471,42.4,83,0,0,0,0,0,0
12519,L52518,L,299.6,308.7,1286,51.3,192,0,0,0,0,0,0
12520,M22519,M,298.5,306.1,1477,15.9,245,0,0,0,0,0,0
12521,L52520,L,299.9,309.9,1346,35.4,241,1,1,0,0,0,0
12522,L52521,L,301.8,312.6,1774,32.5,167,0,0,0,0,0,0
12523,L52522,L,296.0,305.7,1262,15.3,237,0,0,0,0,0,0
12524,L52523,L,298.9,309.9,1808,45.0,152,0,0,0,0,0,0
12525,L52524,L,300.9,310.1,1714,46.0,11,0,0,0,0,0,0
12526,M22525,M,297.9,307.0,1419,45.6,128,0,0,0,0,0,0
12527,M22526,M,296.5,307.1,1959,66.4,48,0,0,0,0,0,0
12528,L52527,L,300.9,308.9,1439,53.1,248,0,0,0,0,0,0
12529,L52528,L,304.5,313.8,1712,39.7,185,0,0,0,0,0,0
12530,L52529,L,298.6,309.4,1679,39.0,241,0,0,0,0,0,0
12531,M22530,M,298.0,307.0,1655,53.4,146,0,0,0,0,0,0
12532,L52531,L,298.5,308.9,1590,38.2,85,0,0,0,0,0,0
12533,L52532,L,299.1,308.3,1536,36.7,220,0,0,0,0,0,0
12534,L52533,L,301.8,313.0,1407,39.1,138,0,0,0,0,0,0
12535,L52534,L,297.8,309.2,1516,29.4,142,0,0,0,0,0,0
12536,L52535,L,303.3,313.8,1820,50.9,108,0,0,0,0,0,0
12537,L52536,L,299.7,310.5,1475,58.0,244,0,0,0,0,0,0
12538,L52537,L,299.3,310.8,1493,39.6,224,0,0,0,0,0,0
12539,L52538,L,301.6,312.6,1418,39.5,183,0,0,0,0,0,0
12540,M22539,M,300.7,311.5,1558,32.1,201,0,0,0,0,0,0
12541,L52540,L,300.4,312.1,1352,34.4,31,0,0,0,0,0,0
12542,L52541,L,297.4,310.4,1664,42.3,253,0,0,0,0,0,0
12543,L52542,L,299.2,311.0,1278,31.7,132,0,0,0,0,0,0
12544,M22543,M,300.8,310.5,1397,43.2,136,0,0,0,0,0,0
12545,L52544,L,300.6,312.1,1364,53.3,75,0,0,0,0,0,0
12546,L52545,L,297.0,306.5,1489,26.7,125,0,0,0,0,0,0
12547,L52546,L,299.4,308.2,1567,34.3,21,0,0,0,0,0,0
12548,L52547,L,300.0,312.5,1590,46.9,18,0,0,0,0,0,0
12549,M22548,M,304.5,311.8,1713,32.1,225,0,0,0,0,0,0
12550,M22549,M,301.0,309.3,1448,26.3,130,1,0,1,0,0,0
12551,L52550,L,301.0,312.5,1724,29.8,29,0,0,0,0,0,0
12552,M22551,M,301.4,311.2,1473,47.7,138,0,0,0,0,0,0
12553,L52552,L,299.7,308.8,1596,21.0,252,0,0,0,0,0,0
12554,L52553,L,300.9,309.5,1681,58.3,90,0,0,0,0,0,0
12555,M22554,M,298.1,305.7,1487,47.3,185,0,0,0,0,0,0
12556,M22555,M,300.8,310.9,1539,37.2,204,0,0,0,0,0,0
12557,L52556,L,300.2,309.9,1278,45.9,242,0,0,0,0,0,0
12558,M22557,M,297.6,306.3,1414,28.6,63,0,0,0,0,0,0
12559,L52558,L,301.2,312.6,1632,54.1,55,0,0,0,0,0,0
12560,L52559,L,299.0,308.9,1504,29.5,91,0,0,0,0,0,0
